Tset,Tin,Tout,Pheat,Pmotor
19.4,50.1,50.0
19.3,49.8,50.0
19.4,49.4,50.0
19.4,49.1,50.0
19.3,48.8,50.0
19.3,47.8,50.0
19.2,47.7,50.0
19.3,47.7,50.0
19.3,47.7,50.0
19.3,47.5,50.0
19.3,47.5,50.0
19.2,47.3,50.0
19.3,47.0,50.0
19.4,48.0,50.0
19.4,48.0,50.0
19.3,47.8,50.0
19.3,47.7,50.0
19.3,47.7,50.0
19.3,47.5,50.0
19.3,47.3,50.0
19.3,46.9,50.0
19.3,46.5,50.0
19.3,46.7,50.0
19.3,46.9,50.0
19.3,46.9,50.0
19.3,46.9,50.0
19.4,47.0,50.0
19.3,46.9,50.0
19.3,46.9,50.0
19.2,46.9,50.0
19.4,48.0,50.0
19.3,48.1,50.0
19.3,48.1,50.0
19.3,48.1,50.0
19.3,48.0,50.0
19.3,47.8,50.0
19.2,47.3,50.0
19.3,47.5,50.0
19.3,47.8,50.0
19.3,47.8,50.0
19.3,47.8,50.0
19.2,48.0,50.0
19.3,48.0,50.0
19.2,47.8,50.0
19.3,48.0,50.0
19.3,48.1,50.0
19.4,49.1,50.0
19.3,49.2,50.0
19.3,49.2,50.0
19.3,49.2,50.0
19.2,48.0,50.0
19.3,48.9,50.0
19.2,49.1,50.0
19.3,49.1,50.0
19.3,49.2,50.0
19.3,49.4,50.0
19.3,49.4,50.0
19.2,49.4,50.0
19.2,49.4,50.0
19.3,49.5,50.0
19.3,49.7,50.0
19.2,49.8,50.0
19.3,50.0,50.0
19.3,50.4,50.0
19.2,51.3,50.0
19.2,50.1,50.0
19.4,50.4,50.0
19.3,50.6,50.0
19.3,50.7,50.0
19.3,50.9,50.0
19.3,50.7,50.0
19.4,50.9,50.0
19.3,50.9,50.0
19.3,51.0,50.0
19.2,51.0,50.0
19.3,51.2,50.0
19.3,51.5,50.0
19.3,51.5,50.0
19.3,51.8,50.0
19.3,52.9,50.0
19.3,51.5,50.0
19.3,51.8,50.0
19.3,51.9,50.0
19.2,51.9,50.0
19.3,52.1,50.0
19.2,52.1,50.0
19.3,51.9,50.0
19.3,51.9,50.0
19.2,52.1,50.0
19.2,51.9,50.0
19.3,52.1,50.0
19.3,52.2,50.0
19.2,52.5,50.0
19.3,52.6,50.0
19.3,52.5,50.0
19.4,53.5,50.0
19.3,53.2,50.0
19.3,53.2,50.0
19.3,52.6,50.0
19.3,52.6,50.0
19.3,52.6,50.0
19.4,52.8,50.0
19.3,52.6,50.0
19.3,52.5,50.0
19.2,52.5,50.0
19.3,52.5,50.0
19.3,52.5,50.0
19.3,52.6,50.0
19.3,52.8,50.0
19.3,52.9,50.0
19.4,52.9,50.0
19.3,53.7,50.0
19.3,53.5,50.0
19.3,53.4,50.0
19.3,52.6,50.0
19.4,52.8,50.0
19.4,52.8,50.0
19.3,52.6,50.0
19.2,52.5,50.0
19.3,52.4,50.0
19.2,52.4,50.0
19.2,52.2,50.0
19.2,52.2,50.0
19.3,52.4,50.0
19.4,52.4,50.0
19.3,52.4,50.0
19.3,52.5,50.0
19.3,53.5,50.0
19.3,52.9,50.0
19.3,52.8,50.0
19.3,52.6,50.0
19.3,52.8,50.0
19.3,52.1,50.0
19.3,52.1,50.0
19.4,51.8,50.0
19.3,51.6,50.0
19.3,51.6,50.0
19.3,51.5,50.0
19.2,51.5,50.0
19.3,51.6,50.0
19.3,51.6,50.0
19.3,51.8,50.0
19.2,51.9,50.0
19.3,52.5,50.0
19.3,52.1,50.0
19.2,51.8,50.0
19.3,51.6,50.0
19.3,51.6,50.0
19.4,50.9,50.0
19.3,51.6,50.0
19.2,50.6,50.0
19.3,50.4,50.0
19.3,50.4,50.0
19.2,50.6,50.0
19.3,50.6,50.0
19.3,50.9,50.0
19.2,50.7,50.0
19.3,51.5,50.0
19.3,51.0,50.0
19.3,50.9,50.0
19.3,50.7,50.0
19.2,50.7,50.0
19.3,50.6,50.0
19.3,50.7,50.0
19.3,50.7,50.0
19.3,49.7,50.0
19.2,49.5,50.0
19.3,49.5,50.0
19.2,49.7,50.0
19.2,49.5,50.0
19.3,49.7,50.0
19.3,50.6,50.0
19.3,50.1,50.0
19.3,49.8,50.0
19.4,49.8,50.0
19.3,49.7,50.0
19.3,49.7,50.0
19.3,49.5,50.0
19.3,49.7,50.0
19.3,49.7,50.0
19.3,48.6,50.0
19.2,48.6,50.0
19.3,48.8,50.0
19.3,48.8,50.0
19.2,48.8,50.0
19.2,48.8,50.0
19.3,49.5,50.0
19.3,49.4,50.0
19.3,48.9,50.0
19.4,48.9,50.0
19.3,48.9,50.0
19.4,48.8,50.0
19.2,48.8,50.0
19.3,48.9,50.0
19.3,48.9,50.0
19.3,48.9,50.0
19.2,48.0,50.0
19.3,48.0,50.0
19.4,48.1,50.0
19.3,48.1,50.0
19.3,48.9,50.0
19.2,48.6,50.0
19.3,48.4,50.0
19.3,48.4,50.0
19.2,48.6,50.0
19.3,48.4,50.0
19.3,48.3,50.0
19.3,48.3,50.0
19.3,48.8,50.0
19.3,48.6,50.0
19.3,48.4,50.0
19.2,48.6,50.0
19.2,48.4,50.0
19.3,48.0,50.0
19.3,48.0,50.0
19.3,48.1,50.0
19.3,48.6,50.0
19.3,48.4,50.0
19.3,48.4,50.0
19.3,48.4,50.0
19.2,48.4,50.0
19.3,48.6,50.0
19.3,48.6,50.0
19.3,48.8,50.0
19.3,48.8,50.0
19.3,48.8,50.0
19.3,48.4,50.0
19.3,48.4,50.0
19.3,48.3,50.0
19.3,48.1,50.0
19.3,48.8,50.0
19.2,48.8,50.0
19.2,48.8,50.0
19.2,48.9,50.0
19.3,48.8,50.0
19.3,48.9,50.0
19.3,49.1,50.0
19.3,49.1,50.0
19.2,49.2,50.0
19.3,49.2,50.0
19.4,49.1,50.0
19.2,49.2,50.0
19.3,49.1,50.0
19.3,49.1,50.0
19.2,48.3,50.0
19.3,49.4,50.0
19.2,49.4,50.0
19.3,49.4,50.0
19.3,49.4,50.0
19.2,49.7,50.0
19.3,49.7,50.0
19.3,49.8,50.0
19.3,49.8,50.0
19.4,50.0,50.0
19.4,50.0,50.0
19.3,49.8,50.0
19.3,49.8,50.0
19.2,48.8,50.0
19.2,48.9,50.0
19.2,49.2,50.0
19.3,49.5,50.0
19.3,50.3,50.0
19.3,50.3,50.0
19.2,50.1,50.0
19.3,50.3,50.0
19.3,50.6,50.0
19.3,50.1,50.0
19.4,50.3,50.0
19.3,50.3,50.0
19.2,50.4,50.0
19.3,50.3,50.0
19.3,50.4,50.0
19.3,50.4,50.0
19.3,50.4,50.0
19.3,50.6,50.0
19.3,50.6,50.0
19.3,50.6,50.0
19.3,50.7,50.0
19.3,50.9,50.0
19.3,50.9,50.0
19.3,50.9,50.0
19.3,50.9,50.0
19.2,51.0,50.0
19.3,51.0,50.0
19.3,51.0,50.0
19.4,51.0,50.0
19.3,51.0,50.0
19.4,51.2,50.0
19.3,51.0,50.0
19.3,51.2,50.0
19.4,51.2,50.0
19.4,51.2,50.0
19.3,51.2,50.0
19.3,51.2,50.0
19.4,51.2,50.0
19.4,51.2,50.0
19.3,51.2,50.0
19.4,51.3,50.0
19.4,51.3,50.0
19.4,51.3,50.0
19.4,51.3,50.0
19.3,51.3,50.0
19.3,51.3,50.0
19.4,51.3,50.0
19.4,51.2,50.0
19.4,51.3,50.0
19.4,51.2,50.0
19.4,51.2,50.0
19.5,51.3,50.0
19.4,51.2,50.0
19.4,51.2,50.0
19.4,51.2,50.0
19.4,51.2,50.0
19.4,51.2,40.0
19.4,51.2,40.0
19.4,51.6,40.0
19.5,51.8,40.0
19.5,51.8,40.0
19.5,51.9,40.0
19.5,52.1,40.0
19.5,52.1,40.0
19.5,52.1,40.0
19.5,51.9,40.0
19.3,51.9,40.0
19.3,51.9,40.0
19.3,51.6,40.0
19.4,51.3,40.0
19.3,50.6,40.0
19.3,50.6,40.0
19.2,50.6,40.0
19.3,50.4,40.0
19.3,50.3,40.0
19.2,50.7,40.0
19.3,49.5,40.0
19.4,50.3,40.0
19.2,50.0,40.0
19.3,49.7,40.0
19.3,49.2,40.0
19.4,48.8,40.0
19.2,48.3,40.0
19.3,47.7,40.0
19.3,47.0,40.0
19.3,46.5,40.0
19.2,46.1,40.0
19.3,45.4,40.0
19.2,44.9,40.0
19.3,43.9,40.0
19.2,44.1,40.0
19.3,43.8,40.0
19.3,43.3,40.0
19.2,42.7,40.0
19.2,42.2,40.0
19.2,43.1,40.0
19.3,42.4,40.0
19.2,42.2,40.0
19.3,41.5,40.0
19.3,41.0,40.0
19.3,40.5,40.0
19.3,40.1,40.0
19.3,39.7,40.0
19.2,38.2,40.0
19.2,38.2,40.0
19.2,38.1,40.0
19.3,37.9,40.0
19.3,37.9,40.0
19.3,37.7,40.0
19.2,37.3,40.0
19.1,36.9,40.0
19.3,38.1,40.0
19.3,37.5,40.0
19.3,37.3,40.0
19.3,37.3,40.0
19.3,36.9,40.0
19.3,36.7,40.0
19.2,36.3,40.0
19.2,35.9,40.0
19.2,35.3,40.0
19.2,35.5,40.0
19.2,35.5,40.0
19.2,35.5,40.0
19.2,35.5,40.0
19.2,35.3,40.0
19.2,35.1,40.0
19.1,35.1,40.0
19.3,35.1,40.0
19.2,35.1,40.0
19.2,35.3,40.0
19.2,35.5,40.0
19.2,36.1,40.0
19.2,35.9,40.0
19.2,36.1,40.0
19.3,34.7,40.0
19.2,35.5,40.0
19.2,35.5,40.0
19.2,35.7,40.0
19.2,36.1,40.0
19.2,35.9,40.0
19.2,35.7,40.0
19.2,35.9,40.0
19.2,35.7,40.0
19.2,36.1,40.0
19.2,35.9,40.0
19.1,36.3,40.0
19.2,36.5,40.0
19.3,37.3,40.0
19.2,37.3,40.0
19.3,37.3,40.0
19.1,36.9,40.0
19.2,36.9,40.0
19.2,37.3,40.0
19.2,37.3,40.0
19.2,37.5,40.0
19.3,37.7,40.0
19.2,37.7,40.0
19.2,37.5,40.0
19.2,37.9,40.0
19.2,37.9,40.0
19.2,38.2,40.0
19.2,38.6,40.0
19.3,39.2,40.0
19.2,39.5,40.0
19.3,39.5,40.0
19.2,38.8,40.0
19.2,39.0,40.0
19.1,39.4,40.0
19.2,39.5,40.0
19.2,39.7,40.0
19.2,39.9,40.0
19.2,39.7,40.0
19.3,39.7,40.0
19.2,39.9,40.0
19.2,40.1,40.0
19.3,40.5,40.0
19.1,40.6,40.0
19.2,41.0,40.0
19.2,41.2,40.0
19.2,41.7,40.0
19.2,40.8,40.0
19.2,41.0,40.0
19.2,41.3,40.0
19.2,41.7,40.0
19.2,41.7,40.0
19.2,41.9,40.0
19.2,42.0,40.0
19.1,42.0,40.0
19.2,42.0,40.0
19.2,42.0,40.0
19.2,42.2,40.0
19.2,42.4,40.0
19.2,42.6,40.0
19.2,42.9,40.0
19.1,43.4,40.0
19.2,43.6,40.0
19.2,42.6,40.0
19.2,43.3,40.0
19.2,43.6,40.0
19.2,43.6,40.0
19.3,43.8,40.0
19.2,43.8,40.0
19.2,43.8,40.0
19.2,43.6,40.0
19.2,43.6,40.0
19.2,43.6,40.0
19.2,43.8,40.0
19.1,43.9,40.0
19.3,44.1,40.0
19.2,44.3,40.0
19.2,44.3,40.0
19.1,44.6,40.0
19.2,44.4,40.0
19.2,44.1,40.0
19.2,44.3,40.0
19.2,43.4,40.0
19.2,44.1,40.0
19.2,44.4,40.0
19.2,44.4,40.0
19.2,44.3,40.0
19.2,44.1,40.0
19.2,43.9,40.0
19.2,43.9,40.0
19.2,43.9,40.0
19.2,44.1,40.0
19.2,44.1,40.0
19.1,44.3,40.0
19.2,44.3,40.0
19.2,44.4,40.0
19.2,44.3,40.0
19.3,44.1,40.0
19.3,43.4,40.0
19.2,43.4,40.0
19.2,43.6,40.0
19.1,43.4,40.0
19.2,43.4,40.0
19.2,43.3,40.0
19.2,43.1,40.0
19.2,42.7,40.0
19.2,42.7,40.0
19.2,42.6,40.0
19.2,42.6,40.0
19.3,42.6,40.0
19.2,42.6,40.0
19.2,42.7,40.0
19.2,42.6,40.0
19.2,42.7,40.0
19.2,42.4,40.0
19.2,41.3,40.0
19.2,41.9,40.0
19.2,41.9,40.0
19.2,41.9,40.0
19.2,41.7,40.0
19.2,41.5,40.0
19.2,41.5,40.0
19.1,41.3,40.0
19.2,41.2,40.0
19.2,41.0,40.0
19.2,41.0,40.0
19.2,41.0,40.0
19.2,41.0,40.0
19.2,41.2,40.0
19.2,41.2,40.0
19.2,41.5,40.0
19.3,42.2,40.0
19.1,40.3,40.0
19.2,40.5,40.0
19.2,40.6,40.0
19.2,40.5,40.0
19.2,40.5,40.0
19.1,40.3,40.0
19.2,39.9,40.0
19.2,39.9,40.0
19.2,39.9,40.0
19.2,39.9,40.0
19.2,39.9,40.0
19.3,40.1,40.0
19.2,40.1,40.0
19.2,40.1,40.0
19.2,40.3,40.0
19.1,39.2,40.0
19.2,39.5,40.0
19.3,39.5,40.0
19.2,39.5,40.0
19.3,39.5,40.0
19.3,39.4,40.0
19.3,39.2,40.0
19.2,39.0,40.0
19.3,38.8,40.0
19.2,38.8,40.0
19.2,39.0,40.0
19.2,39.0,40.0
19.2,39.2,40.0
19.2,39.0,40.0
19.2,39.2,40.0
19.2,39.2,40.0
19.3,39.9,40.0
19.2,38.6,40.0
19.2,38.4,40.0
19.2,38.6,40.0
19.3,38.6,40.0
19.2,38.4,40.0
19.2,38.2,40.0
19.1,38.2,40.0
19.2,38.1,40.0
19.2,38.2,40.0
19.2,38.2,40.0
19.2,38.2,40.0
19.2,38.4,40.0
19.2,38.6,40.0
19.2,38.4,40.0
19.3,39.4,40.0
19.2,39.2,40.0
19.2,39.0,40.0
19.1,38.2,40.0
19.2,38.1,40.0
19.2,37.7,40.0
19.1,37.9,40.0
19.1,37.9,40.0
19.2,37.7,40.0
19.1,37.7,40.0
19.2,37.7,40.0
19.2,37.7,40.0
19.2,37.9,40.0
19.3,38.1,40.0
19.2,38.1,40.0
19.4,39.4,40.0
19.2,39.0,40.0
19.2,38.8,40.0
19.2,37.5,40.0
19.2,37.7,40.0
19.1,37.7,40.0
19.2,37.7,40.0
19.2,37.7,40.0
19.1,37.3,40.0
19.2,37.3,40.0
19.1,37.5,40.0
19.2,37.7,40.0
19.2,37.7,40.0
19.2,37.9,40.0
19.2,37.9,40.0
19.1,38.1,40.0
19.3,39.4,40.0
19.2,39.0,40.0
19.2,37.7,40.0
19.1,37.7,40.0
19.2,37.9,40.0
19.2,37.9,40.0
19.2,37.9,40.0
19.2,37.7,40.0
19.1,37.5,40.0
19.3,37.7,40.0
19.2,37.7,40.0
19.2,37.9,40.0
19.1,38.2,40.0
19.2,38.2,40.0
19.2,38.2,40.0
19.2,38.4,40.0
19.2,39.9,40.0
19.2,39.4,40.0
19.2,39.4,40.0
19.2,39.2,40.0
19.2,39.2,40.0
19.2,38.4,40.0
19.1,38.4,40.0
19.2,38.1,40.0
19.2,38.4,40.0
19.2,38.4,40.0
19.2,38.4,40.0
19.2,38.8,40.0
19.2,38.8,40.0
19.2,39.0,40.0
19.2,39.2,40.0
19.2,39.4,40.0
19.2,40.1,40.0
19.2,40.1,40.0
19.2,40.1,40.0
19.2,39.2,40.0
19.2,39.4,40.0
19.3,39.4,40.0
19.2,39.4,40.0
19.2,39.4,40.0
19.1,39.4,40.0
19.1,39.4,40.0
19.1,39.7,40.0
19.2,39.7,40.0
19.2,39.9,40.0
19.2,40.1,40.0
19.1,40.3,40.0
19.2,41.2,40.0
19.2,41.0,40.0
19.2,41.0,40.0
19.2,41.0,40.0
19.2,41.0,40.0
19.2,40.3,40.0
19.2,40.5,40.0
19.2,40.5,40.0
19.1,40.3,40.0
19.2,40.3,40.0
19.2,40.5,40.0
19.2,40.6,40.0
19.1,40.8,40.0
19.2,41.0,40.0
19.2,41.2,40.0
19.2,41.3,40.0
19.2,42.4,40.0
19.2,42.2,40.0
19.2,41.9,40.0
19.2,41.9,40.0
19.2,41.7,40.0
19.3,41.3,40.0
19.2,41.3,40.0
19.2,41.0,40.0
19.2,41.2,40.0
19.2,41.2,40.0
19.2,41.2,40.0
19.2,41.2,40.0
19.2,41.5,40.0
19.1,41.7,40.0
19.2,41.9,40.0
19.2,41.9,40.0
19.1,42.2,40.0
19.2,42.6,40.0
19.2,42.6,40.0
19.2,42.4,40.0
19.2,42.6,40.0
19.2,41.7,40.0
19.2,41.7,40.0
19.2,42.0,40.0
19.2,42.0,40.0
19.2,42.0,40.0
19.1,42.0,40.0
19.2,42.0,40.0
19.2,42.0,40.0
19.2,41.9,40.0
19.2,41.9,40.0
19.1,42.0,40.0
19.1,41.9,40.0
19.3,42.0,40.0
19.2,42.0,40.0
19.2,42.0,40.0
19.2,42.0,40.0
19.2,41.9,40.0
19.3,42.0,40.0
19.2,42.0,40.0
19.2,42.0,40.0
19.2,42.0,40.0
19.2,42.0,40.0
19.2,42.0,40.0
19.2,42.0,40.0
19.2,42.0,40.0
19.2,42.0,40.0
19.3,42.0,40.0
19.2,42.2,40.0
19.2,42.0,40.0
19.2,42.0,40.0
19.3,42.0,90.0
19.2,42.0,90.0
19.3,42.7,90.0
19.2,42.6,90.0
19.2,42.6,90.0
19.4,42.4,90.0
19.2,42.6,90.0
19.3,42.6,90.0
19.3,42.6,90.0
19.2,42.7,90.0
19.3,42.7,90.0
19.3,42.7,90.0
19.3,42.9,90.0
19.2,42.9,90.0
19.3,43.3,90.0
19.2,42.4,90.0
19.2,42.4,90.0
19.2,42.6,90.0
19.2,42.6,90.0
19.2,43.1,90.0
19.1,43.4,90.0
19.2,44.6,90.0
19.3,44.4,90.0
19.2,44.6,90.0
19.2,45.1,90.0
19.2,45.4,90.0
19.2,45.7,90.0
19.1,46.4,90.0
19.1,46.9,90.0
19.2,47.5,90.0
19.1,48.1,90.0
19.1,48.6,90.0
19.2,49.2,90.0
19.2,49.8,90.0
19.2,50.4,90.0
19.2,51.3,90.0
19.2,52.8,90.0
19.1,52.5,90.0
19.2,53.1,90.0
19.2,54.5,90.0
19.2,55.2,90.0
19.3,55.9,90.0
19.2,56.6,90.0
19.2,57.2,90.0
19.3,57.7,90.0
19.2,58.3,90.0
19.2,58.6,90.0
19.2,59.0,90.0
19.2,59.2,90.0
19.2,59.6,90.0
19.2,59.8,90.0
19.3,60.0,90.0
19.2,60.2,90.0
19.2,60.6,90.0
19.3,60.7,90.0
19.2,60.8,90.0
19.3,61.0,90.0
19.2,61.1,90.0
19.2,61.1,90.0
19.2,61.4,90.0
19.2,61.5,90.0
19.2,61.5,90.0
19.2,61.5,90.0
19.2,61.6,90.0
19.2,61.8,90.0
19.2,61.9,90.0
19.2,62.0,90.0
19.2,61.9,90.0
19.3,62.0,90.0
19.2,62.0,90.0
19.2,62.0,90.0
19.3,62.2,90.0
19.2,62.3,90.0
19.3,62.2,90.0
19.3,62.2,90.0
19.3,62.2,90.0
19.2,62.3,90.0
19.2,62.3,90.0
19.3,62.3,90.0
19.3,62.2,90.0
19.2,62.3,90.0
19.3,62.3,90.0
19.3,62.2,90.0
19.3,62.3,90.0
19.3,62.3,90.0
19.3,62.2,90.0
19.3,62.2,90.0
19.2,62.3,90.0
19.3,62.2,40.0
19.3,61.6,40.0
19.3,61.8,40.0
19.3,62.0,40.0
19.4,62.3,40.0
19.4,63.0,40.0
19.3,63.6,40.0
19.4,64.3,40.0
19.2,64.8,40.0
19.3,65.2,40.0
19.3,65.5,40.0
19.3,66.1,40.0
19.3,66.3,40.0
19.3,66.7,40.0
19.3,66.4,40.0
19.3,66.3,40.0
19.2,66.3,40.0
19.3,66.2,40.0
19.3,65.9,40.0
19.2,64.8,40.0
19.2,64.4,40.0
19.2,64.1,40.0
19.2,63.6,40.0
19.2,63.2,40.0
19.2,62.8,40.0
19.2,62.2,40.0
19.2,61.6,40.0
19.2,61.1,40.0
19.2,60.6,40.0
19.2,59.9,40.0
19.2,59.2,40.0
19.3,58.8,40.0
19.2,57.9,40.0
19.2,57.0,40.0
19.2,55.7,40.0
19.2,54.9,40.0
19.3,54.1,40.0
19.2,53.2,40.0
19.1,52.5,40.0
19.1,52.1,40.0
19.2,51.3,40.0
19.2,50.6,40.0
19.2,49.8,40.0
19.2,49.1,40.0
19.2,48.6,40.0
19.2,47.8,40.0
19.3,47.5,40.0
19.2,46.9,40.0
19.2,46.1,40.0
19.2,45.6,40.0
19.2,45.1,40.0
19.2,44.3,40.0
19.2,43.8,40.0
19.2,43.1,40.0
19.2,41.5,40.0
19.1,41.2,40.0
19.2,40.3,40.0
19.2,39.9,40.0
19.1,39.5,40.0
19.1,39.0,40.0
19.1,38.6,40.0
19.2,38.4,40.0
19.1,38.1,40.0
19.2,37.5,40.0
19.2,38.4,40.0
19.2,37.9,40.0
19.2,37.1,40.0
19.2,36.5,40.0
19.2,36.1,40.0
19.2,35.1,40.0
19.2,34.5,40.0
19.2,34.1,40.0
19.1,33.9,40.0
19.1,33.7,40.0
19.1,33.7,40.0
19.2,33.5,40.0
19.2,33.5,40.0
19.2,33.5,40.0
19.2,34.5,40.0
19.2,33.9,40.0
19.2,33.7,40.0
19.2,33.5,40.0
19.3,33.5,40.0
19.2,33.5,40.0
19.3,33.5,40.0
19.1,33.9,40.0
19.2,33.9,40.0
19.2,32.6,40.0
19.1,32.6,40.0
19.1,32.8,40.0
19.2,33.0,40.0
19.1,33.5,40.0
19.2,33.9,40.0
19.2,34.1,40.0
19.1,35.5,40.0
19.2,34.9,40.0
19.2,35.7,40.0
19.2,35.9,40.0
19.2,36.3,40.0
19.2,36.7,40.0
19.1,37.1,40.0
19.2,37.5,40.0
19.2,38.1,40.0
19.2,38.6,40.0
19.1,37.9,40.0
19.1,38.2,40.0
19.1,38.6,40.0
19.2,39.7,40.0
19.1,40.1,40.0
19.2,40.6,40.0
19.2,42.0,40.0
19.1,41.7,40.0
19.1,42.0,40.0
19.1,42.4,40.0
19.1,42.6,40.0
19.2,42.9,40.0
19.2,43.3,40.0
19.2,43.4,40.0
19.2,43.6,40.0
19.1,42.6,40.0
19.2,44.1,40.0
19.1,43.1,40.0
19.2,43.4,40.0
19.2,43.8,40.0
19.2,43.9,40.0
19.1,44.1,40.0
19.3,44.9,40.0
19.2,44.9,40.0
19.1,44.6,40.0
19.2,44.6,40.0
19.2,44.6,40.0
19.2,44.8,40.0
19.2,44.8,40.0
19.2,44.9,40.0
19.2,45.1,40.0
19.1,45.3,40.0
19.2,44.9,40.0
19.2,44.9,40.0
19.2,44.3,40.0
19.2,44.3,40.0
19.1,44.3,40.0
19.2,44.3,40.0
19.2,45.4,40.0
19.2,44.6,40.0
19.2,44.8,40.0
19.2,44.6,40.0
19.2,44.4,40.0
19.1,44.3,40.0
19.2,44.3,40.0
19.2,44.3,40.0
19.2,44.3,40.0
19.1,44.3,40.0
19.2,43.9,40.0
19.2,43.8,40.0
19.2,43.6,40.0
19.2,43.4,40.0
19.2,43.1,40.0
19.1,43.1,40.0
19.2,43.4,40.0
19.2,43.3,40.0
19.2,43.1,40.0
19.2,42.9,40.0
19.2,42.7,40.0
19.2,42.7,40.0
19.2,42.7,40.0
19.2,42.7,40.0
19.2,42.6,40.0
19.2,42.4,40.0
19.1,42.2,40.0
19.2,41.9,40.0
19.2,41.9,40.0
19.3,41.5,40.0
19.2,41.5,40.0
19.1,41.5,40.0
19.1,40.5,40.0
19.1,41.7,40.0
19.1,41.5,40.0
19.2,41.2,40.0
19.2,41.0,40.0
19.2,41.3,40.0
19.2,41.2,40.0
19.2,41.2,40.0
19.3,41.0,40.0
19.2,40.8,40.0
19.2,40.5,40.0
19.2,40.5,40.0
19.1,40.3,40.0
19.2,39.9,40.0
19.1,38.6,40.0
19.1,39.2,40.0
19.1,39.2,40.0
19.1,40.1,40.0
19.1,39.9,40.0
19.2,39.7,40.0
19.2,40.1,40.0
19.2,39.9,40.0
19.2,39.9,40.0
19.2,39.7,40.0
19.1,39.5,40.0
19.2,39.2,40.0
19.2,39.2,40.0
19.2,39.0,40.0
19.2,38.8,40.0
19.1,37.7,40.0
19.2,38.2,40.0
19.2,38.1,40.0
19.1,39.0,40.0
19.1,38.8,40.0
19.2,39.0,40.0
19.2,39.2,40.0
19.1,39.2,40.0
19.1,39.2,40.0
19.2,38.6,40.0
19.1,38.4,40.0
19.1,38.4,40.0
19.2,38.2,40.0
19.1,36.7,40.0
19.1,36.7,40.0
19.2,37.1,40.0
19.1,37.5,40.0
19.1,37.7,40.0
19.2,37.3,40.0
19.2,37.3,40.0
19.2,38.4,40.0
19.2,38.4,40.0
19.3,38.4,40.0
19.2,38.2,40.0
19.1,38.4,40.0
19.2,38.1,40.0
19.2,37.9,40.0
19.2,37.9,40.0
19.1,36.9,40.0
19.1,36.7,40.0
19.0,36.9,40.0
19.1,37.1,40.0
19.1,37.1,40.0
19.1,37.1,40.0
19.1,37.1,40.0
19.1,37.1,40.0
19.1,36.9,40.0
19.2,38.2,40.0
19.2,38.2,40.0
19.2,38.1,40.0
19.1,38.2,40.0
19.2,37.9,40.0
19.1,37.9,40.0
19.2,37.5,40.0
19.1,36.9,40.0
19.1,37.1,40.0
19.1,37.3,40.0
19.0,37.5,40.0
19.1,37.5,40.0
19.0,37.3,40.0
19.1,37.3,40.0
19.1,37.1,40.0
19.1,37.3,40.0
